cid	Job Title	STYRK 08	STYRK 08 label
197190	Fiskehandler	7511	Slaktarar, fiskehandlarar mm.
23450	Slakterlærling	7511_x000D_
8160	Slaktarar, fiskehandlarar mm._x000D_
operatørar innan næringsmiddelproduksjon
19765	Baker	7512	Bakarar, konditorar mm.
55204	Konfektmaker	7512	Bakarar, konditorar mm.
55486	Bakarar, konditorar mm.	7512	Bakarar, konditorar mm.
19767	Konditor	7512	Bakarar, konditorar mm.
53451	Lærling (konditor)	7512	Bakarar, konditorar mm.
23389	Bakerlærling	7512	Bakarar, konditorar mm.
119798	Ostemaker (gårdsproduksjon)	7513	Ystarar mm. (gardsproduksjon)
119800	Smørmaker (gårdsproduksjon)	7513	Ystarar mm. (gardsproduksjon)
22638	Hjemmeprodusent av meieriprodukter	7513	Ystarar mm. (gardsproduksjon)
99534	Grønnsakskonserverer (gårdsproduksjon)	7514	Saftarar, syltarar mm. (gardsproduksjon)
99565	Fruktkonserverer (gårdsproduksjon)	7514	Saftarar, syltarar mm. (gardsproduksjon)
55219	Konserveringsarbeidar (hermetikkproduksjon av frukt og grønnsaker)	7514_x000D_
8160	Saftarar, syltarar mm. (gardsproduksjon)_x000D_
operatørar innan næringsmiddelproduksjon
261341	Prøvesmaker	7515	Prøvesmakarar og kvalitetsdomarar av mat og drikk
66559	Prøvesmakarar og kvalitetsdomarar av mat og drikk	7515	Prøvesmakarar og kvalitetsdomarar av mat og drikk
99075	Vinsmakar	7515	Prøvesmakarar og kvalitetsdomarar av mat og drikk
60668	Møbelmontør	7522	Møbelsnekkarar
51582	Møbelsnekker	7522	Møbelsnekkarar
92195	Rammemaker	7522	Møbelsnekkarar
67302	Skreddarar, møbeltapetserarar mm.	753	Skreddarar, møbeltapetserarar mm.
23559	Lærling (Modist)	7531	Skreddarar, buntmakarar mm.
98639	Seilmakermester	7531	Skreddarar, buntmakarar mm.
41684	Buntmakermester	7531	Skreddarar, buntmakarar mm.
54394	Sminkør/maskør	7531	Skreddarar, buntmakarar mm.
66477	Skreddarar, buntmakarar mm.	7531	Skreddarar, buntmakarar mm.
23398	Skredderlærling (klessnitt, snitt bekledning)	7531	Skreddarar, buntmakarar mm.
98418	Kjole- og draktsyer	7531	Skreddarar, buntmakarar mm.
22365	Dame og herre skredder	7531	Skreddarar, buntmakarar mm.
22371	Buntmaker	7531	Skreddarar, buntmakarar mm.
22363	Herreskredder	7531	Skreddarar, buntmakarar mm.
199724	Skredderlærling (omsying)	7531	Skreddarar, buntmakarar mm.
22376	Modist	7531	Skreddarar, buntmakarar mm.
22360	Skredder	7531	Skreddarar, buntmakarar mm.
23397	Lærling (moteformgiver, skredder)	7531	Skreddarar, buntmakarar mm.
22367	Kostymesyer	7531	Skreddarar, buntmakarar mm.
23015	Seilmaker	7531	Skreddarar, buntmakarar mm.
315280	Lærling (parykkmaker)	7531	Skreddarar, buntmakarar mm.
22362	Dameskredder	7531	Skreddarar, buntmakarar mm.
315274	Lærling (maskør- og parykkmaker)	7531	Skreddarar, buntmakarar mm.
315562	Buntmakerlærling	7531	Skreddarar, buntmakarar mm.
107658	Parykkmaker	7531	Skreddarar, buntmakarar mm.
149384	Tilskjærer (konfektion)	7532	Gradørar
66478	Gradør	7532	Gradørar
177342	Mønsterkonstruktør	7532	Gradørar
129789	Mønsterkonstruktør CAD	7532	Gradørar
22364	Mønsteroperatør	7532	Gradørar
22389	Modellør (tekstil)	7532	Gradørar
22378	Salmaker	7534	Møbeltapetserarar mm.
98590	Bil- og Møbeltapetserer	7534	Møbeltapetserarar mm.
69145	Hudstanser (møbelproduksjon)	7534	Møbeltapetserarar mm.
22323	Møbeltapetserer mv.	7534	Møbeltapetserarar mm.
23606	Salmakerlærling	7534	Møbeltapetserarar mm.
23415	Lærling (bil- og møbeltapetsering)	7534	Møbeltapetserarar mm.
67136	Bilsalmaker	7534	Møbeltapetserarar mm.
22250	Møbeltapetserer	7534	Møbeltapetserarar mm.
23503	Industritapetsererlærling	7534	Møbeltapetserarar mm.
22382	Skinnbereiarar og garvarar	7535	Skinnbereiarar og garvarar
98788	Lærfletter	7535	Skinnbereiarar og garvarar
98702	Lærfarger	7535	Skinnbereiarar og garvarar
69158	Garver	7535	Skinnbereiarar og garvarar
98804	Lærtilskjærer	7535	Skinnbereiarar og garvarar
23610	Skomakerlærling	7536	Skomakarar
22352	Skomaker	7536_x000D_
8156	Skomakarar_x000D_
operatørar innan skinn og lÃªrprodukt
67305	Yrkesdykkarar, skytebasar mm.	754	Yrkesdykkarar, skytebasar mm.
94838	Redningsdykker (under vann)	7541	Yrkesdykkarar
22739	Yrkesdykker	7541	Yrkesdykkarar
164151	Anleggsdykker	7541	Yrkesdykkarar
22989	Dykker	7541	Yrkesdykkarar
22765	Skytebasar og sprengningsarbeidarar	7542	Skytebasar og sprengningsarbeidarar
66523	Produkttestarar (ikkje matprodukt)	7543	Produkttestarar (ikkje matprodukt)
199987	Lærling skadedyrbekjemper	7544	Desinfeksjonsarbeidarar og skadedyrbekjemparar
166737	Ugressbekjemper	7544	Desinfeksjonsarbeidarar og skadedyrbekjemparar
28895	Skadedyrbekjemper	7544	Desinfeksjonsarbeidarar og skadedyrbekjemparar
22149	Blomsterdekoratør	7549	Andre handverkarar
23453	Blomsterdekoratørlærling	7549	Andre handverkarar
121889	Blomsterdekoratørmester	7549	Andre handverkarar
66480	Andre handverkarar	7549	Andre handverkarar
269190	Skimaker	7549	Andre handverkarar
67114	Prosess- og maskinoperatørar, transportarbeidarar mm.	8	Prosess- og maskinoperatører, transportarbeidere mv.
67116	Prosess- og maskinoperatørar	81	Prosess- og maskinoperatørar
67117	Operatørar innan borefag mm.	811	Operatørar innan borefag mm.
91449	Bergmester (gruvedrift)	8111	Bergfagarbeidarar
22857	Bergverksarbeider	8111	Bergfagarbeidarar
207413	Borevognsoperatør (gruve)	8111	Bergfagarbeidarar
66481	Oppredningsarbeider	8112	Prosessoperatørar (oppreiing)
266983	Havbunninstallatør	8113	Operatørar innan boring mm.
165180	Hjelpearbeider (borerigg)	8113	Operatørar innan boring mm.
252950	Brønnborer (oljeutvinning)	8113	Operatørar innan boring mm.
265577	Brønnoperatør for elektriske kabeloperasjoner	8113	Operatørar innan boring mm.
171755	Brønnborer (olje- og gassutvinning)	8113	Operatørar innan boring mm.
265238	FU-operatør	8113	Operatørar innan boring mm.
314436	Tårnmann	8113	Operatørar innan boring mm.
167718	Brønnoperatør offshore (oljeutvinning)	8113	Operatørar innan boring mm.
66522	Operatørar innan boring mm.	8113	Operatørar innan boring mm.
315702	Steinullarbeider (fremstilling)	8114	Operatørar innan produksjon av betong mm.
91365	Sementarbeider (fremstilling)	8114	Operatørar innan produksjon av betong mm.
91197	Operatør (gipsplater)	8114	Operatørar innan produksjon av betong mm.
23400	Lærling (betongproduksjon)	8114	Operatørar innan produksjon av betong mm.
91364	Sementstøper	8114	Operatørar innan produksjon av betong mm.
22838	Operatør (betong- og sementproduksjon)	8114	Operatørar innan produksjon av betong mm.
167714	Asfaltverkarbeider	8114	Operatørar innan produksjon av betong mm.
23649	Sementarbeiderlærling	8114	Operatørar innan produksjon av betong mm.
222604	Operatør innan produksjon av betong	8114	Operatørar innan produksjon av betong mm.
67118	Operatører metallproduksjon	812	operatørar metallproduksjon
93514	Kabelbyggjar	8121	operatørar innan metallurgiske prosessfag
120355	Operatør (valseverk)	8121	operatørar innan metallurgiske prosessfag
55161	Operatør innen metallproduksjon	8121	operatørar innan metallurgiske prosessfag
153491	Trådtrekker	8121	operatørar innan metallurgiske prosessfag
66696	Stålarbeidar	8121	operatørar innan metallurgiske prosessfag
172190	Pressverksstøypar	8121	operatørar innan metallurgiske prosessfag
55480	Støypar (metallverk)	8121	operatørar innan metallurgiske prosessfag
127790	Operatør (smelteverk)	8121	operatørar innan metallurgiske prosessfag
115888	Operatør (pressverk)	8121	operatørar innan metallurgiske prosessfag
171603	Raffinerer (metallverk)	8121	operatørar innan metallurgiske prosessfag
128273	Metal shaping by melting, casting and founding workers	8121	operatørar innan metallurgiske prosessfag
93432	Ovnsarbeider	8121	operatørar innan metallurgiske prosessfag
66595	operatørar innan metallflatebehandling	8122	operatørar innan metallflatebehandling
67298	operatørar innan produksjon av kjemiske produkt	813	operatørar innan produksjon av kjemiske produkt
112872	Kalkbrenner	8131	operatørar innan kjemisk industri
181125	Operatørar innan kjemisk industri	8131	operatørar innan kjemisk industri
69722	Produksjonsarbeider (stearinlysproduksjon)	8131	operatørar innan kjemisk industri
316705	Spesialarbeider (maling- og lakkproduksjon)	8131	operatørar innan kjemisk industri
126525	Operatør (fyrstikkproduksjon)	8131	operatørar innan kjemisk industri
91906	Operatør (linoleumsproduksjon)	8131	operatørar innan kjemisk industri
101257	Produksjonsarbeidar (elektrokjemisk industri)	8131	operatørar innan kjemisk industri
114268	Batteriarbeider (tilvirkning)	8131	operatørar innan kjemisk industri
114548	Spesialarbeider (sprengstoffproduksjon)	8131	operatørar innan kjemisk industri
170847	Operatør (halogengassproduksjon)	8131	operatørar innan kjemisk industri
23459	Fotolaborantlærling	8132	operatørar innan produksjon av fotofilm og -papir mm.
119055	Filmfremkaller	8132	operatørar innan produksjon av fotofilm og -papir mm.
114608	Mørkeromsarbeider	8132	operatørar innan produksjon av fotofilm og -papir mm.
114593	Retusjør (fotolaboratorium)	8132	operatørar innan produksjon av fotofilm og -papir mm.
119960	Operatør (produksjon av fotografisk film)	8132	operatørar innan produksjon av fotofilm og -papir mm.
93103	Fototekniker	8132	operatørar innan produksjon av fotofilm og -papir mm.
93074	Fotoassistent	8132	operatørar innan produksjon av fotofilm og -papir mm.
114588	Fotolaboratorieassistent	8132	operatørar innan produksjon av fotofilm og -papir mm.
19815	Operatør (fremkalling, forstørring, kopiering/film)	8132	operatørar innan produksjon av fotofilm og -papir mm.
22161	Fotolaborant	8132	operatørar innan produksjon av fotofilm og -papir mm.
67301	operatørar innan gummi, plast og papirproduksjon	814	operatørar innan gummi, plast og papirproduksjon
112549	Kalanderoperatør (gummiprodukter)	8141	operatørar innan produksjon av gummiprodukt
66591	Operatør (gummiprodukter)	8141	operatørar innan produksjon av gummiprodukt
316677	Lærling (gummiprodukter)	8141	operatørar innan produksjon av gummiprodukt
112554	Tilskjærer (gummiprodukter)	8141	operatørar innan produksjon av gummiprodukt
170574	Valseverkoperatør (gummiproduksjon)	8141	operatørar innan produksjon av gummiprodukt
112491	Operatør (sprøytestøping)	8141	operatørar innan produksjon av gummiprodukt
91886	Slangebygger (gummiprodukter)	8141	operatørar innan produksjon av gummiprodukt
120483	Dekkbygger	8141	operatørar innan produksjon av gummiprodukt
23526	Lærling (plastmekaniker)	8142	operatørar innan plastprodukt
170552	Operatører innen plastprodukter	8142	operatørar innan plastprodukt
22264	Produksjonsarbeider (plast)	8142	operatørar innan plastprodukt
170554	Plaststøper	8142	operatørar innan plastprodukt
120202	Mikseoperatør (plast)	8142	operatørar innan plastprodukt
100543	Komposittbåtbygger	8142	operatørar innan plastprodukt
316006	Operatør (kontaktlinseproduksjon)	8142	operatørar innan plastprodukt
120228	Plastformar	8142	operatørar innan plastprodukt
69714	Sprøytestøypar (plast)	8142	operatørar innan plastprodukt
112215	Laminatpresser (plast)	8142	operatørar innan plastprodukt
69710	Presser (plast)	8142	operatørar innan plastprodukt
23157	Plastarbeider	8142	operatørar innan plastprodukt
23527	Lærling (plastfag)	8142	operatørar innan plastprodukt
23574	Produksjonsoperatørlærling (Kartonasje)	8143	operatørar innan papirprodukt
66588	Operatør innan produksjon av papirprodukt	8143	operatørar innan papirprodukt
22996	Operatør (Kartonasje)	8143	operatørar innan papirprodukt
20583	Operatør innen bearbeiding og produksjon av tekstiler, pels, skinn og lær	815	operatørar innan bearbeiding og produksjon av tekstilar, pels, skinn og lÃªr
315963	Spinnar (fiskereiskap)	8151	Spinne- og nøstemaskinoperatørar
170145	Garnframstiller	8151	Spinne- og nøstemaskinoperatørar
66586	Spinner	8151	Spinne- og nøstemaskinoperatørar
69853	Spinneriarbeider	8151	Spinne- og nøstemaskinoperatørar
23009	Vevemaskinoperatør	8152	operatørar innan tekstilproduksjon mm.
315552	Repslager (fiskeredskap)	8152	operatørar innan tekstilproduksjon mm.
56455	Produksjonsmedarbeider (trikotasje)	8152	operatørar innan tekstilproduksjon mm.
66585	operatørar innan tekstilproduksjon mm.	8152	operatørar innan tekstilproduksjon mm.
265817	Fagoperatør i fiskeredskapsfaget	8152	operatørar innan tekstilproduksjon mm.
315969	Lærling (fiskereiskap)	8152	operatørar innan tekstilproduksjon mm.
315935	Snørelager (fiskeredskap)	8152	operatørar innan tekstilproduksjon mm.
69857	Veveriarbeidar	8152	operatørar innan tekstilproduksjon mm.
23008	Repslager	8152	operatørar innan tekstilproduksjon mm.
41736	Fagoperatør i trikotasje	8152	operatørar innan tekstilproduksjon mm.
23012	Stopper (tekstil)	8153	Industrisyarar
162470	Syer	8153	Industrisyarar
98555	Paraplymakar	8153	Industrisyarar
112382	Nupper (tekstil)	8153	Industrisyarar
151868	Teltsyer	8153	Industrisyarar
162472	Industrisyar	8153	Industrisyarar
120467	Fagoperatør i industrisømfaget	8153	Industrisyarar
98551	Produksjonsarbeider (markiser)	8153	Industrisyarar
254881	Bandasjearbeider	8154	operatørar innan tekstilbearbeiding
69865	Broderimaskinoperatør	8154	operatørar innan tekstilbearbeiding
112394	Operatør (stoffblekingsmaskin)	8154	operatørar innan tekstilbearbeiding
167096	Tekstiloperatør (farging, trykking og etterbehandling)	8154	operatørar innan tekstilbearbeiding
21976	Tekstiltrykker	8154	operatørar innan tekstilbearbeiding
98222	Fargeriarbeider (tekstil)	8154_x000D_
8157	operatørar innan tekstilbearbeiding_x000D_
Renseri- og vaskerimaskinoperatørar
66584	Spesialarbeider (farging, vasking, rensing mv. av tekstil o.l.)	8154_x000D_
8157	operatørar innan tekstilbearbeiding_x000D_
Renseri- og vaskerimaskinoperatørar
66583	Operatørar innan pels, skinn- og lærbearbeiding	8155	operatørar innan pels, skinn- og lÃªrbearbeiding
118970	Operatør (lærfarging)	8155	operatørar innan pels, skinn- og lÃªrbearbeiding
69160	Operatør (garving)	8155	operatørar innan pels, skinn- og lÃªrbearbeiding
98871	Skofagoperatør	8156	operatørar innan skinn og lÃªrprodukt
66582	Operatør (sko- og veskeproduksjon)	8156	operatørar innan skinn og lÃªrprodukt
170103	Operatør innan skinn og lærprodukt	8156	operatørar innan skinn og lÃªrprodukt
254532	Bunnlærstanser (skoproduksjon)	8156	operatørar innan skinn og lÃªrprodukt
166695	Perforerer (skoproduksjon)	8156	operatørar innan skinn og lÃªrprodukt
56447	Bukker (skoproduksjon)	8156	operatørar innan skinn og lÃªrprodukt
119514	Tilskjærar (skoproduksjon)	8156	operatørar innan skinn og lÃªrprodukt
154222	Operatør (lær- og skinnprodukter)	8156	operatørar innan skinn og lÃªrprodukt
23007	Appreturarbeider (tekstil)	8157	Renseri- og vaskerimaskinoperatørar
21867	Renseri- og vaskerimedarbeider	8157	Renseri- og vaskerimaskinoperatørar
23632	Lærling (Renseri)	8157	Renseri- og vaskerimaskinoperatørar
103657	Pelsrenser	8157	Renseri- og vaskerimaskinoperatørar
20483	Tekstilpleier	8157	Renseri- og vaskerimaskinoperatørar
39480	Renseriarbeider	8157	Renseri- og vaskerimaskinoperatørar
112372	Operatør (snorlagingsmaskin)	8159	Andre operatørar innan produksjon av tekstilar, pels, skinn og lÃªr
67306	Annan operatør innan produksjon av tekstilar, pels, skinn og lær	8159	Andre operatørar innan produksjon av tekstilar, pels, skinn og lÃªr
229202	Operatør (hattemakermaskin)	8159	Andre operatørar innan produksjon av tekstilar, pels, skinn og lÃªr
168237	Produksjonsarbeidar (andre næringsmiddelprodukter)	8160	operatørar innan næringsmiddelproduksjon
314995	Produksjonsleder (fiskeforproduksjon)	8160	operatørar innan næringsmiddelproduksjon
23160	Kjellararbeidar (brenneri)	8160	operatørar innan næringsmiddelproduksjon
56584	Bryggeriformann	8160	operatørar innan næringsmiddelproduksjon
99038	Spritdestillatør	8160	operatørar innan næringsmiddelproduksjon
99099	Bryggerimester (bryggeri og maltproduksjon)	8160	operatørar innan næringsmiddelproduksjon
112683	Produksjonsmedarbeidar (kraftfor)	8160	operatørar innan næringsmiddelproduksjon
170018	Konsjeoperatør (sjokolade)	8160	operatørar innan næringsmiddelproduksjon
19631	Møller (korn)	8160	operatørar innan næringsmiddelproduksjon
315006	Lærling (fiskeindustri)	8160	operatørar innan næringsmiddelproduksjon
314564	Maskinmester (bryggeri)	8160	operatørar innan næringsmiddelproduksjon
113225	Prosessoperatør (bryggeri)	8160	operatørar innan næringsmiddelproduksjon
23143	Bakeriarbeider	8160	operatørar innan næringsmiddelproduksjon
90052	Vinarbeidar	8160	operatørar innan næringsmiddelproduksjon
163329	Spesialarbeider (kjøttindustri)	8160	operatørar innan næringsmiddelproduksjon
119366	Operatør (oljepresse)	8160	operatørar innan næringsmiddelproduksjon
23563	Møllerlærling	8160	operatørar innan næringsmiddelproduksjon
165305	Yster	8160	operatørar innan næringsmiddelproduksjon
21949	Brygger (øl)	8160	operatørar innan næringsmiddelproduksjon
98983	Mineralvannarbeider	8160	operatørar innan næringsmiddelproduksjon
99382	Konserveringsarbeidar (fiskeindustri)	8160	operatørar innan næringsmiddelproduksjon
165311	Animal Margarine Maker	8160	operatørar innan næringsmiddelproduksjon
21950	Kjellerarbeider (bryggeri)	8160	operatørar innan næringsmiddelproduksjon
168053	Produksjonsarbeider (frukt, grønnsaker og nøtter)	8160	operatørar innan næringsmiddelproduksjon
99062	Operatør (sukker, sirup- og honningproduksjon)	8160	operatørar innan næringsmiddelproduksjon
167186	Skinner (fiskeindustri)	8160	operatørar innan næringsmiddelproduksjon
99530	Operatør (fruktpresse)	8160	operatørar innan næringsmiddelproduksjon
167198	Produksjonsarbeidar (fiskeindustri)	8160	operatørar innan næringsmiddelproduksjon
313863	Altmuligmann (bryggeri)	8160	operatørar innan næringsmiddelproduksjon
112279	Autoklavoperatør (steriliserer)	8160	operatørar innan næringsmiddelproduksjon
99081	Bryggerimester	8160	operatørar innan næringsmiddelproduksjon
99171	Operatør (næringsmiddelindustri)	8160	operatørar innan næringsmiddelproduksjon
313352	Lærling (tobakksproduksjon)	8160	operatørar innan næringsmiddelproduksjon
99513	Sigarettmaskinfører	8160	operatørar innan næringsmiddelproduksjon
99000	Maskinpasser (bryggeri)	8160	operatørar innan næringsmiddelproduksjon
99552	Konserveringsarbeidar (andre næringsmiddelprodukt)	8160	operatørar innan næringsmiddelproduksjon
313875	Brauereilehrling	8160	operatørar innan næringsmiddelproduksjon
99050	Brenneriarbeider	8160	operatørar innan næringsmiddelproduksjon
316431	Lærling (meieriprodukter)	8160	operatørar innan næringsmiddelproduksjon
99293	Operatør (pastatilvirkning)	8160	operatørar innan næringsmiddelproduksjon
168167	Gjærhusarbeider (bryggeri)	8160	operatørar innan næringsmiddelproduksjon
314781	Lærling (frukt, grønnsaker og nøtter)	8160	operatørar innan næringsmiddelproduksjon
99456	Kakaorøster	8160	operatørar innan næringsmiddelproduksjon
19634	Møllemester	8160	operatørar innan næringsmiddelproduksjon
99538	Kaffeebrennar	8160	operatørar innan næringsmiddelproduksjon
316425	Kontrollør (fiskeindustri)	8160	operatørar innan næringsmiddelproduksjon
69304	Maskinførar (annan næringsmiddelindustri)	8160	operatørar innan næringsmiddelproduksjon
314802	Produksjonsarbeidar (bakverk, korn- og sjokoladeprodukt)	8160	operatørar innan næringsmiddelproduksjon
114574	Meieriarbeider	8160	operatørar innan næringsmiddelproduksjon
113205	Bryggeriarbeider	8160	operatørar innan næringsmiddelproduksjon
112715	Kornarbeider	8160	operatørar innan næringsmiddelproduksjon
66560	Produksjonsarbeidar (tobakkproduksjon)	8160	operatørar innan næringsmiddelproduksjon
113183	Operatør (tobakksproduksjon)	8160	operatørar innan næringsmiddelproduksjon
67309	Operatør (treforedlingsindustri)	817_x000D_
8171	operatørar innan treforedling og trelast_x000D_
operatørar innan treforedling
168724	Tilrettelegger (trebearbeiding)	8171	operatørar innan treforedling
119665	Limarbeidar (spon- og fiberplateproduksjon)	8171	operatørar innan treforedling
315933	Lærling (spon- og fiberplateproduksjon)	8171	operatørar innan treforedling
120318	Førstepassar (papir/papp)	8171	operatørar innan treforedling
169962	Masseoppløser (papir/papp)	8171	operatørar innan treforedling
69661	Tilrettelegger (møbelindustri, trebearbeiding)	8171	operatørar innan treforedling
119686	Operatør (limtreproduksjon)	8171	operatørar innan treforedling
22299	Pussemaskinarbeidar (spon- og fiberplateproduksjon)	8171	operatørar innan treforedling
92657	Skjæremaskinarbeider (papir/papp)	8171	operatørar innan treforedling
111945	Produksjonsarbeidar (rammeproduksjon)	8171	operatørar innan treforedling
22321	Papirmaskinførar	8171	operatørar innan treforedling
154587	Produksjonsarbeider (møbelindustri, trebearbeiding)	8171	operatørar innan treforedling
111554	Papiroperatør	8171	operatørar innan treforedling
111568	Rullmaskinarbeidar (papir/papp)	8171	operatørar innan treforedling
92488	Papirsorterer	8171	operatørar innan treforedling
119696	Trefiberplatearbeider	8171	operatørar innan treforedling
314507	Lærling (treforedlingsindustri)	8171	operatørar innan treforedling
111578	Tørker (papir/papp)	8171	operatørar innan treforedling
120259	Sliperiarbeider (papirproduksjon)	8171	operatørar innan treforedling
119681	Pressar (spon- og fiberplateproduksjon)	8171	operatørar innan treforedling
92660	Stansar (papir/papp)	8171	operatørar innan treforedling
115309	Operatør (parkettproduksjon)	8172	operatørar innan trelastproduksjon
252065	Tømmermottaker	8172	operatørar innan trelastproduksjon
315932	Lærling (trevare)	8172	operatørar innan trelastproduksjon
44407	Produksjonsleder (trevare)	8172	operatørar innan trelastproduksjon
92176	Tømmersorterer	8172	operatørar innan trelastproduksjon
23140	Operatør innen trelastproduksjon	8172	operatørar innan trelastproduksjon
92135	Fagoperatør (høvleri)	8172	operatørar innan trelastproduksjon
168710	Planing Machine Setter-Operator (Woodworking)	8172	operatørar innan trelastproduksjon
166651	Flisarbeider (trelast)	8172	operatørar innan trelastproduksjon
78907	Trevirkesorterer	8172	operatørar innan trelastproduksjon
169897	Annen trelastarbeider	8172	operatørar innan trelastproduksjon
152081	Tørkepasser (sagbruk)	8172	operatørar innan trelastproduksjon
152787	Tømmerberegner (sagbruk)	8172	operatørar innan trelastproduksjon
92168	Påstikker	8172	operatørar innan trelastproduksjon
67311	operatørar av andre stasjonære maskinar	818	operatørar av andre stasjonære maskinar
164270	Formann (keramisk forming)	8181	operatørar innan glass- og keramisk produksjon
211151	Teglsorterar	8181	operatørar innan glass- og keramisk produksjon
314165	Menger (glass)	8181	operatørar innan glass- og keramisk produksjon
91486	Glassmaker	8181	operatørar innan glass- og keramisk produksjon
91216	Operatør (teglverk)	8181	operatørar innan glass- og keramisk produksjon
66536	Keramisk former	8181	operatørar innan glass- og keramisk produksjon
120578	Pressebas (tegl)	8181	operatørar innan glass- og keramisk produksjon
316418	Sortbytter (industriell glassproduksjon)	8181	operatørar innan glass- og keramisk produksjon
91499	Produksjonsarbeider (glassvatt)	8181	operatørar innan glass- og keramisk produksjon
22249	Produksjonsarbeider (Keramikk)	8181	operatørar innan glass- og keramisk produksjon
66538	Glasurarbeider (keramisk forming)	8181	operatørar innan glass- og keramisk produksjon
211081	Keramikkontrollør	8181	operatørar innan glass- og keramisk produksjon
314170	Slemmeriarbeidar (keramikk)	8181	operatørar innan glass- og keramisk produksjon
23501	Lærling (keramisk forming)	8181	operatørar innan glass- og keramisk produksjon
66580	operatørar innan glass- og keramisk produksjon	8181	operatørar innan glass- og keramisk produksjon
53324	Andre operatører innen keramikk- stein- og glassproduksjon	8181	operatørar innan glass- og keramisk produksjon
314175	Kvalitetskontrollør (industriell glassproduksjon)	8181	operatørar innan glass- og keramisk produksjon
100948	Vannverksarbeider	8182	Fyrkjele- og turbinoperatørar
100952	Formann (vannrenseanlegg)	8182	Fyrkjele- og turbinoperatørar
95376	Kompressoroperatør	8182	Fyrkjele- og turbinoperatørar
66492	Fyrkjeleoperatør	8182	Fyrkjele- og turbinoperatørar
118151	Fruktpakker	8183	Pakke-, tappe- og etikettmaskinoperatørar
116547	Emballasjearbeider	8183	Pakke-, tappe- og etikettmaskinoperatørar
313365	Pakkemaskinførar (andre næringsmiddelprodukt)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314090	Maskinpakker (korn og kryddermøller)	8183	Pakke-, tappe- og etikettmaskinoperatørar
99330	Konserveringsarbeider (kjøttindustri)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314069	Emballasjearbeider (hermetikk - andre næringsmittelptodukter)	8183	Pakke-, tappe- og etikettmaskinoperatørar
313027	Snuspakkar	8183	Pakke-, tappe- og etikettmaskinoperatørar
314066	Emballasjearbeider (hermetikk-kjøtt)	8183	Pakke-, tappe- og etikettmaskinoperatørar
66482	Pakke-, tappe- og etikettmaskinoperatør	8183	Pakke-, tappe- og etikettmaskinoperatørar
314065	Emballasjearbeider (hermetikk-fisk)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314160	Operatør av pakkemaskiner (trykkeri)	8183	Pakke-, tappe- og etikettmaskinoperatørar
225856	Tappemaskinoperatør (meieriprodukter)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314100	Etikettarbeidar (fiskeindustri)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314145	Etikettarbeidar (korn og kryddermølle)	8183	Pakke-, tappe- og etikettmaskinoperatørar
313455	Tappemaskinoperatør (bryggeri)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314135	Etikettarbeider (frukt, grønnsaker og nøtter)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314105	Etikettarbeidar (kjøttindustri)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314067	Emballasjearbeider (hermetikk - meieriprodukter)	8183	Pakke-, tappe- og etikettmaskinoperatørar
316415	Produksjonsleder (pakking trykkeri)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314144	Etikettarbeidar (bakverk, korn- og sjokoladeprodukt)	8183	Pakke-, tappe- og etikettmaskinoperatørar
313490	Tapperioperatør (bryggeri)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314095	Maskinpakker (bakverk, korn- og sjokoladeprodukter)	8183	Pakke-, tappe- og etikettmaskinoperatørar
314110	Etikettarbeidar (meieriprodukt)	8183	Pakke-, tappe- og etikettmaskinoperatørar
70298	Etikettarbeider	8183	Pakke-, tappe- og etikettmaskinoperatørar
314068	Emballasjearbeider (hermetikk - frukt, grønnsaker og nøtter)	8183	Pakke-, tappe- og etikettmaskinoperatørar
166456	Etikettmaskinarbeider (andre næringsmiddelprodukter)	8183	Pakke-, tappe- og etikettmaskinoperatørar
67313	Andre stasjonære maskinoperatørar	8189	Andre stasjonære maskinoperatørar
67315	Assembling jobs	82_x000D_
821	Montørar_x000D_
montørar
22686	Montør av mekaniske produkter	8211	montørar av mekaniske produkt
314055	Montør (produksjon av offshoreutstyr)	8211	montørar av mekaniske produkt
95205	Montør (produksjon)	8211	montørar av mekaniske produkt
164240	Montør (industrimaskiner)	8211	montørar av mekaniske produkt
164291	Montør (tekniske hjelpemidler)	8211	montørar av mekaniske produkt
22882	Montør (produksjon av bil)	8211	montørar av mekaniske produkt
95329	Industrimontør	8211	montørar av mekaniske produkt
23388	Lærling (produksjon av transportmidler)	8211	montørar av mekaniske produkt
114258	Kretskortmontør	8212	montørar av elektriske og elektroniske produkt
96400	Produksjonselektronikar	8212	montørar av elektriske og elektroniske produkt
22885	Produksjonsarbeidar (elektronisk utstyr)	8212	montørar av elektriske og elektroniske produkt
23435	Lærling (produksjon av elektronisk utstyr)	8212	montørar av elektriske og elektroniske produkt
246547	Montør (elektronisk utstyr)	8212	montørar av elektriske og elektroniske produkt
